Compare Experiments Report,Mon Nov 17 13:39:42 2025,,,,,,,,,,,,,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,,,,
CYP2C37,15.2222,1.2,2.02,4.002,8.0002,95.422773,,"[Plus], [# of exons: 9], [Gene type: NM]","chr19:40,066,914-40,070,385 chr19:40,074,908-40,075,049 chr19:40,076,311-40,076,498 chr19:40,084,305-40,084,446 chr19:40,086,217-40,086,733",NM_010001,"Cyp2c37, cytochrome P450, family 2. subfamily c, polypeptide 37, cytochrome P450 2C37|CYPIIC37|cytochrome P450, 2c37, Exhibits arachidonic acid monooxygenase activity. Involved in arachidonic acid metabolic process. Predicted to localize to cytoplasm and intracellular membrane-bounded organelle. Is expressed in dorsal root ganglion; liver; liver lobe; and testis. Human ortholog(s) of this gene implicated in several diseases, including eosinophilic esophagitis; glucose metabolism disease (multiple); multiple myeloma; sickle cell anemia; and warfarin resistance. Orthologous to human CYP2C19 (cytochrome P450 family 2 subfamily C member 19) and CYP2C9 (cytochrome P450 family 2 subfamily C member 9).","monooxygenase activity (GO:0004497); iron ion binding (GO:0005506); cytoplasm (GO:0005737); endoplasmic reticulum (GO:0005783); organic acid metabolic process (GO:0006082); lipid metabolic process (GO:0006629); xenobiotic metabolic process (GO:0006805); arachidonic acid monooxygenase activity (GO:0008391); arachidonic acid epoxygenase activity (GO:0008392); steroid hydroxylase activity (GO:0008395); membrane (GO:0016020); oxidoreductase activity (GO:0016491); oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705); oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712); arachidonic acid metabolic process (GO:0019369); epoxygenase P450 pathway (GO:0019373); heme binding (GO:0020037); exogenous drug catabolic process (GO:0042738); intracellular membrane-bounded organelle (GO:0043231); metal ion binding (GO:0046872); aromatase activity (GO:0070330)",Cyp2c37,0.098568658,-10.1452127,95.422773,9.2096311,1.43E-08,0.11105813,-9.0042935,50.621361,6.4176907,9.77E-15,0.14817909,-6.7485906,63.410532,9.9242045,2.44E-07,0.16359308,-6.1127279,20.163594,2.5207193,0.000129944
NT5E,15.2222,1.2,2.02,4.002,8.0002,47.332459,,"[Plus], [# of exons: 9], [Gene type: NM]","chr9:88,222,447-88,266,927",NM_011851,"Nt5e, 5' nucleotidase, ecto, 5'-nucleotidase|ecto-5'-nucleotidase, Exhibits 5'-nucleotidase activity. Involved in negative regulation of inflammatory response and nucleobase-containing small molecule biosynthetic process. Localizes to external side of plasma membrane. Is expressed in several structures, including alimentary system; brain; genitourinary system; integumental system; and musculoskeletal system. Human ortholog(s) of this gene implicated in hereditary arterial and articular multiple calcification syndrome. Orthologous to human NT5E (5'-nucleotidase ecto).","nucleotide binding (GO:0000166); nucleoplasm (GO:0005654); cytosol (GO:0005829); plasma membrane (GO:0005886); AMP catabolic process (GO:0006196); leukocyte cell-cell adhesion (GO:0007159); ferrous iron binding (GO:0008198); 5'-nucleotidase activity (GO:0008253); nucleotide catabolic process (GO:0009166); external side of plasma membrane (GO:0009897); cell surface (GO:0009986); membrane (GO:0016020); hydrolase activity (GO:0016787); hydrolase activity, acting on ester bonds (GO:0016788); anchored component of membrane (GO:0031225); ADP catabolic process (GO:0046032); adenosine metabolic process (GO:0046085); adenosine biosynthetic process (GO:0046086); metal ion binding (GO:0046872); negative regulation of inflammatory response (GO:0050728); synaptic membrane (GO:0097060)",Nt5e,0.1350803,-7.4030041,8.9906229,1.1886133,7.33E-08,0.14944907,-6.6912425,8.0342616,1.2390382,1.43E-17,0.21478159,-4.6558925,13.275354,2.9816858,7.99E-06,0.099286673,-10.0718452,47.332459,3.5825713,5.40E-18
PLPPR1,15.2222,1.2,2.02,4.002,8.0002,0.86741935,,"[~1% MAX. MULTIPLE IN BLACKLIST], [Plus], [# of exons: 8], [Gene type: NM]","chr4:49,072,334-49,353,133",NM_178756,"Plppr1, phospholipid phosphatase related 1, phospholipid phosphatase-related protein type 1|lipid phosphate phosphatase-related protein type 1|plasticity-related gene 3 protein|plasticity-related protein 3, Predicted to have lipid phosphatase activity and phosphatidate phosphatase activity. Predicted to be involved in several processes, including phospholipid dephosphorylation; phospholipid metabolic process; and signal transduction. Predicted to localize to integral component of plasma membrane and nucleoplasm. Is expressed in several structures, including ear; forebrain; forelimb bud; heart; and notochord. Orthologous to human PLPPR1 (phospholipid phosphatase related 1).",nucleoplasm (GO:0005654); integral component of plasma membrane (GO:0005887); phospholipid metabolic process (GO:0006644); signal transduction (GO:0007165); nervous system development (GO:0007399); phosphatidate phosphatase activity (GO:0008195); membrane (GO:0016020); integral component of membrane (GO:0016021); lipid phosphatase activity (GO:0042577); phospholipid dephosphorylation (GO:0046839),Plppr1,0.042359676,-23.6073572,0.022171053,0.000751805,2.78E-05,0.1223676,-8.1720976,0.043983857,0.004909845,0.000186086,0.14071611,-7.1065068,0.064157173,0.009695683,0.013303235,0.12445008,-8.0353502,0.86741935,0.075870212,7.81E-07
NC_INTRA_C7_5919,15.2222,1.2,2.02,4.002,8.0002,0.89623701,,"[~2%  IN BLACKLIST], [Plus], [# Lnc isoforms: 19], [# of exons: 8], [Gene type: lncRNA]","chr7:14,253,224-14,253,248 chr7:14,255,107-14,255,288 chr7:14,256,157-14,318,854 chr7:14,364,126-14,364,766 chr7:14,364,987-14,384,718",,"lnc_intra-as_chr7_5919, ",,lnc_intra-as_chr7_5919,0.08352371,-11.9726483,0.059750355,0.004282224,0.010086629,0.017928254,-55.7778788,0.17083932,0.003496324,9.32E-11,0.022124086,-45.1996074,0.24391437,0.005365721,6.56E-08,0.051379426,-19.4630433,0.89623701,0.032565541,2.69E-09
NC_INTRA_C15_12684,15.2222,1.2,2.02,4.002,8.0002,7.4942311,,"[~6% MAX. MULTIPLE IN BLACKLIST], [Minus], [# Lnc isoforms: 117], [# of exons: 77], [Gene type: lncRNA]","chr15:74,822,413-74,825,306 chr15:74,828,101-74,828,142 chr15:74,828,462-74,874,447 chr15:74,879,268-74,938,590 chr15:74,942,402-75,262,384",NM_001039720,"9030619P08Rik, RIKEN cDNA 9030619P08 gene, lymphocyte antigen 6 complex pseudogene; Gm28502, ; lnc_intra-as_chr15_12684,12674, ",molecular_function (GO:0003674); cellular_component (GO:0005575); biological_process (GO:0008150),9030619P08Rik Gm28502 lnc_intra-as_chr15_12684,0.15829948,-6.3171403,1.3674783,0.20236851,0.000577504,0.24572991,-4.0695086,2.053974,0.5502967,1.57E-08,0.29017343,-3.4462148,1.8129514,0.56030577,0.004095825,0.3899343,-2.5645346,7.4942311,2.2086336,0.015338922
CYP2C39,15.2222,1.2,2.02,4.002,8.0002,23.947828,,"[~9%  IN BLACKLIST], [Plus], [# of exons: 10], [Gene type: NM]","chr19:39,421,836-39,450,239 chr19:39,450,942-39,462,945 chr19:39,463,939-39,535,589 chr19:39,561,983-39,644,058",NM_001373937 NM_010003,"Cyp2c39, cytochrome P450, family 2, subfamily c, polypeptide 39, cytochrome P450 2C39|cytochrome P450, 2c39, Exhibits arachidonic acid 11,12-epoxygenase activity. Involved in arachidonic acid metabolic process. Predicted to localize to cytoplasm and intracellular membrane-bounded organelle. Human ortholog(s) of this gene implicated in several diseases, including eosinophilic esophagitis; glucose metabolism disease (multiple); multiple myeloma; sickle cell anemia; and warfarin resistance. Orthologous to human CYP2C19 (cytochrome P450 family 2 subfamily C member 19) and CYP2C9 (cytochrome P450 family 2 subfamily C member 9).","monooxygenase activity (GO:0004497); iron ion binding (GO:0005506); cytoplasm (GO:0005737); endoplasmic reticulum (GO:0005783); organic acid metabolic process (GO:0006082); lipid metabolic process (GO:0006629); xenobiotic metabolic process (GO:0006805); arachidonic acid epoxygenase activity (GO:0008392); steroid hydroxylase activity (GO:0008395); retinoic acid 4-hydroxylase activity (GO:0008401); arachidonic acid 11,12-epoxygenase activity (GO:0008405); membrane (GO:0016020); oxidoreductase activity (GO:0016491); oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705); oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712); arachidonic acid metabolic process (GO:0019369); epoxygenase P450 pathway (GO:0019373); heme binding (GO:0020037); caffeine oxidase activity (GO:0034875); exogenous drug catabolic process (GO:0042738); intracellular membrane-bounded organelle (GO:0043231); metal ion binding (GO:0046872); aromatase activity (GO:0070330); estrogen 16-alpha-hydroxylase activity (GO:0101020)",Cyp2c39,0.17529043,-5.7048181,11.150406,1.8828749,9.44E-06,0.17706432,-5.6476653,6.7266678,1.2957897,1.90E-16,0.21338578,-4.686348,14.971539,3.3665314,1.71E-06,0.19671259,-5.0835587,23.947828,3.5968611,0.000164942
NC_INTER_C4_38016,15.1111,1.1,2.01,4.001,8.0001,13.875157,,"[Minus], [# Lnc isoforms: 30], [# of exons: 3], [Gene type: lncRNA]","chr4:61,534,830-61,674,291",,"lnc_inter_chr4_38016, ",,lnc_inter_chr4_38016,88.218643,88.2186428,0.12440454,7.8847954,1.09E-10,61.289997,61.2899972,0.14472088,9.2666539,6.08E-37,49.777938,49.7779383,0.26358693,13.875157,1.37E-35,14.98752,14.9875202,0.1772237,1.9000004,2.48E-12
DDX3Y,15.1111,1.1,2.01,4.001,8.0001,46.065341,,"[Minus], [# of exons: 17], [Gene type: NM]","chrY:597,158-623,056",NM_012008,"Ddx3y, DEAD box helicase 3, Y-linked, ATP-dependent RNA helicase DDX3Y|D1Pas1 related sequence 1|DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked|DEAD (aspartate-glutamate-alanine-aspartate) box polypeptide, Y chromosome|DEAD box protein 3, Y-chromosomal|DEAD-box RNA helicase DEAD2|mDEAD2, Predicted to have RNA binding activity and RNA helicase activity. Predicted to be involved in cell differentiation and gamete generation. Predicted to localize to P granule; cytosol; and nucleoplasm. Is expressed in several structures, including genitourinary system; heart; hemolymphoid system gland; liver; and lung. Orthologous to human DDX3Y (DEAD-box helicase 3 Y-linked).",nucleotide binding (GO:0000166); nucleic acid binding (GO:0003676); RNA binding (GO:0003723); RNA helicase activity (GO:0003724); helicase activity (GO:0004386); ATP binding (GO:0005524); nucleus (GO:0005634); nucleoplasm (GO:0005654); cytoplasm (GO:0005737); cytosol (GO:0005829); gamete generation (GO:0007276); hydrolase activity (GO:0016787); cell differentiation (GO:0030154); P granule (GO:0043186),Ddx3y,87.365316,87.3653163,0.047708991,3.1405534,7.56E-16,99.823832,99.8238324,0.059317705,6.9509695,3.37E-41,162.52403,162.5240263,0.15960822,26.164321,8.84E-47,1137.4329,1137.432911,0.05004012,46.065341,9.58E-64
LNC-LFAR1,15.1111,1.1,2.01,4.001,8.0001,324.51862,,"[Minus], [# of exons: 1], [Gene type: lncOfInterest]","chr3:130,991,365-130,992,096",,"Lnc-LFAR1, ",,Lnc-LFAR1,4.5218951,4.5218951,16.314902,70.873718,0.001994236,5.8049358,5.8049358,24.033295,144.64679,1.44E-06,4.2975101,4.2975101,52.270135,243.17966,0.005437346,6.2673155,6.2673155,65.052423,324.51862,2.23E-06
UTY,15.1111,1.1,2.01,4.001,8.0001,15.899104,,"[Minus], [# of exons: 27], [Gene type: NM]","chrY:433,587-582,202",NM_001326682 NM_001326683 NM_009484,"Uty, ubiquitously transcribed tetratricopeptide repeat containing, Y-linked, histone demethylase UTY|[histone H3]-trimethyl-L-lysine(27) demethylase UTY|male-specific histocompatibility antigen H-YDB|ubiquitously transcribed TPR protein on the Y chromosome|ubiquitously transcribed Y chromosome tetratricopeptide repeat protein|ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome, Exhibits RNA polymerase II cis-regulatory region sequence-specific DNA binding activity and histone demethylase activity (H3-K36 specific). Involved in several processes, including animal organ development; cardiac muscle cell contraction; and regulation of chromatin silencing. Localizes to protein-containing complex. Is expressed in several structures, including early conceptus; forelimb bud; genitourinary system; gut; and liver. Orthologous to human UTY (ubiquitously transcribed tetratricopeptide repeat containing, Y-linked).",RNA polymerase II proximal promoter sequence-specific DNA binding (GO:0000978); in utero embryonic development (GO:0001701); heart morphogenesis (GO:0003007); protein binding (GO:0005515); nucleus (GO:0005634); chromatin organization (GO:0006325); heart development (GO:0007507); regulation of gene expression (GO:0010468); oxidoreductase activity (GO:0016491); chromatin DNA binding (GO:0031490); regulation of chromatin silencing (GO:0031935); protein-containing complex (GO:0032991); MLL3/4 complex (GO:0044666); establishment of protein localization (GO:0045184); metal ion binding (GO:0046872); embryonic organ development (GO:0048568); dioxygenase activity (GO:0051213); histone demethylase activity (H3-K36 specific) (GO:0051864); canonical Wnt signaling pathway (GO:0060070); histone H3-K27 demethylation (GO:0071557); histone demethylase activity (H3-K27 specific) (GO:0071558); cardiac muscle cell contraction (GO:0086003),Uty,50.629562,50.6295622,0.002964802,0.17307231,8.09E-15,99.464599,99.464599,0.010704157,1.1878137,1.43E-43,113.26395,113.2639499,0.024295114,2.7289645,6.02E-40,305.38223,305.3822266,0.069167255,15.899104,4.78E-69
IHH,15.1111,1.1,2.01,4.001,8.0001,6.2441464,,"[Minus], [# of exons: 3], [Gene type: NM]","chr1:74,991,889-74,998,246",NM_001313683 NM_010544,"Ihh, Indian hedgehog, indian hedgehog protein, Exhibits patched binding activity. Involved in several processes, including animal organ development; chordate embryonic development; and regulation of T cell differentiation. Localizes to extracellular matrix. Is expressed in several structures, including alimentary system; egg cylinder; limb; skeleton; and urinary system. Used to study Hirschsprung's disease; annular pancreas; and brachydactyly type A1. Human ortholog(s) of this gene implicated in acrocapitofemoral dysplasia; brachydactyly type A1; retinopathy of prematurity; and syndactyly type 1. Orthologous to human IHH (Indian hedgehog signaling molecule).",skeletal system development (GO:0001501); ossification (GO:0001503); branching involved in blood vessel morphogenesis (GO:0001569); osteoblast differentiation (GO:0001649); in utero embryonic development (GO:0001701); cell fate specification (GO:0001708); morphogenesis of a branching structure (GO:0001763); vasculature development (GO:0001944); heart looping (GO:0001947); positive regulation of mesenchymal cell proliferation (GO:0002053); epithelial cell morphogenesis (GO:0003382); retinal pigment epithelium development (GO:0003406); chondrocyte differentiation involved in endochondral bone morphogenesis (GO:0003413); patched binding (GO:0005113); calcium ion binding (GO:0005509); protein binding (GO:0005515); extracellular region (GO:0005576); extracellular space (GO:0005615); plasma membrane (GO:0005886); proteoglycan metabolic process (GO:0006029); proteolysis (GO:0006508); smoothened signaling pathway (GO:0007224); cell-cell signaling (GO:0007267); multicellular organism development (GO:0007275); pattern specification process (GO:0007389); peptidase activity (GO:0008233); positive regulation of cell proliferation (GO:0008284); embryo development (GO:0009790); embryonic pattern specification (GO:0009880); regulation of gene expression (GO:0010468); membrane (GO:0016020); intein-mediated protein splicing (GO:0016539); protein autoprocessing (GO:0016540); hydrolase activity (GO:0016787); cell differentiation (GO:0030154); vitelline membrane formation (GO:0030704); extracellular matrix (GO:0031012); pancreas development (GO:0031016); positive regulation of collagen biosynthetic process (GO:0032967); negative regulation of T cell differentiation in thymus (GO:0033085); negative regulation of immature T cell proliferation in thymus (GO:0033088); positive regulation of T cell differentiation in thymus (GO:0033089); multicellular organism growth (GO:0035264); chondrocyte proliferation (GO:0035988); regulation of growth (GO:0040008); embryonic digit morphogenesis (GO:0042733); camera-type eye development (GO:0043010); negative regulation of apoptotic process (GO:0043066); bone resorption (GO:0045453); negative regulation of cell differentiation (GO:0045596); positive regulation of smoothened signaling pathway (GO:0045880); positive regulation of transcription by RNA polymerase II (GO:0045944); positive regulation of alpha-beta T cell differentiation (GO:0046638); negative regulation of alpha-beta T cell differentiation (GO:0046639); metal ion binding (GO:0046872); negative regulation of eye pigmentation (GO:0048074); cell maturation (GO:0048469); embryonic digestive tract morphogenesis (GO:0048557); embryonic camera-type eye morphogenesis (GO:0048596); neuron development (GO:0048666); smooth muscle tissue development (GO:0048745); positive regulation of epithelial cell proliferation (GO:0050679); cartilage development (GO:0051216); camera-type eye photoreceptor cell fate commitment (GO:0060220); head morphogenesis (GO:0060323); somite development (GO:0061053); embryonic skeletal joint development (GO:0072498); epithelial cell-cell adhesion (GO:0090136),Ihh,5.0841548,5.0841548,0.6154153,3.111512,0.011713909,3.8976164,3.8976164,1.5054598,6.2441464,0.000765481,4.2467931,4.2467931,0.99637997,4.4681522,0.018282154,5.5704213,5.5704213,1.0910204,4.8551307,0.008218757
NAT8F5,15.1111,1.1,2.01,4.001,8.0001,14.09697,,"[Minus], [# of exons: 3], [Gene type: NM]","chr6:85,767,212-85,770,966",NM_023493,"Nat8f5, N-acetyltransferase 8 (GCN5-related) family member 5, probable N-acetyltransferase CML5|camello-like 5|camello-like protein 5, Predicted to have N-acetyltransferase activity. Involved in determination of left/right symmetry and heart development. Predicted to localize to Golgi apparatus and endoplasmic reticulum. Is expressed in brain; genitourinary system; gut; and spinal cord. Orthologous to human NAT8 (N-acetyltransferase 8 (putative)).","gastrulation with mouth forming second (GO:0001702); extracellular space (GO:0005615); endoplasmic reticulum (GO:0005783); Golgi apparatus (GO:0005794); negative regulation of cell adhesion (GO:0007162); multicellular organism development (GO:0007275); determination of left/right symmetry (GO:0007368); gastrulation (GO:0007369); heart development (GO:0007507); N-acetyltransferase activity (GO:0008080); membrane (GO:0016020); integral component of membrane (GO:0016021); transferase activity (GO:0016740); transferase activity, transferring acyl groups (GO:0016746)",Nat8f5,19.003997,19.0039968,0.70829282,10.415702,0.008988058,54.508433,54.5084326,0.19256184,11.80293,1.34E-14,28.217805,28.2178053,0.55615834,14.09697,1.36E-09,16.017175,16.0171749,0.23320263,3.3096886,0.005504285
TFF3,15.1111,1.1,2.01,4.001,8.0001,17.944204,,"[Minus], [# of exons: 3], [Gene type: NM]","chr17:31,262,251-31,266,556",NM_011575,"Tff3, trefoil factor 3, intestinal, trefoil factor 3|intestinal trefoil factor, Involved in regulation of glucose metabolic process. Localizes to secretory granule. Is expressed in several structures, including alimentary system; ear; liver and biliary system; musculoskeletal system; and nervous system. Orthologous to human TFF3 (trefoil factor 3).",extracellular region (GO:0005576); extracellular space (GO:0005615); cytoplasm (GO:0005737); regulation of glucose metabolic process (GO:0010906); secretory granule (GO:0030141); maintenance of gastrointestinal epithelium (GO:0030277); identical protein binding (GO:0042802),Tff3,28.996634,28.9966344,0.86161205,17.944204,0.000564466,16.506089,16.5060891,0.75751046,13.147058,4.07E-06,31.843853,31.8438526,0.41647627,12.424772,6.87E-06,10.367916,10.3679161,0.33730181,3.0155306,0.041173196
HSD3B5,15.1111,1.1,2.01,4.001,8.0001,45.966827,,"[Minus], [# of exons: 4], [Gene type: NM]","chr3:98,422,559-98,423,741 chr3:98,425,926-98,426,090 chr3:98,433,977-98,434,173 chr3:98,438,649-98,449,457",NM_008295,"Hsd3b5, hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5, NADPH-dependent 3-keto-steroid reductase Hsd3b5|3 beta-hydroxysteroid dehydrogenase type 5|3 beta-hydroxysteroid dehydrogenase type V|3(beta)HSDV|3-beta-HSD V|3-beta-hydroxy-5-ene steroid dehydrogenase|NADPH-dependent 3-beta-hydroxy-Delta(5)-steroid dehydrogenase|dihydrotestosterone 3-ketoreductase|hydroxysteroid dehydrogenase-5, delta<5>-3-beta|progesterone reductase, Predicted to have 3-beta-hydroxy-delta5-steroid dehydrogenase activity and steroid binding activity. Involved in response to stilbenoid. Localizes to mitochondrial inner membrane. Is expressed in several structures, including adrenal gland; gut; liver and biliary system; metanephros; and skeletal muscle. Human ortholog(s) of this gene implicated in hypertension and hypospadias. Orthologous to human HSD3B1 (hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1) and HSD3B2 (hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2).","3-keto sterol reductase activity (GO:0000253); 3-beta-hydroxy-delta5-steroid dehydrogenase activity (GO:0003854); steroid binding (GO:0005496); cytoplasm (GO:0005737); mitochondrion (GO:0005739); mitochondrial inner membrane (GO:0005743); endoplasmic reticulum (GO:0005783); lipid metabolic process (GO:0006629); steroid biosynthetic process (GO:0006694); steroid metabolic process (GO:0008202); C21-steroid hormone metabolic process (GO:0008207); membrane (GO:0016020); integral component of membrane (GO:0016021); oxidoreductase activity (GO:0016491); oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616); hippocampus development (GO:0021766); response to stilbenoid (GO:0035634); intracellular membrane-bounded organelle (GO:0043231); 5alpha-androstane-3beta,17beta-diol dehydrogenase activity (GO:0047024); response to corticosterone (GO:0051412)",Hsd3b5,5.0428137,5.0428137,9.7315485,45.966827,3.09E-05,5.4122024,5.4122024,6.8031672,39.889679,5.40E-11,5.9593194,5.9593194,6.3050932,40.518569,8.37E-08,3.7182254,3.7182254,11.750786,31.756163,0.000523226
CIB3,15.1111,1.1,2.01,4.001,8.0001,11.414544,,"[Minus], [# of exons: 5], [Gene type: NM]","chr8:74,728,234-74,736,736",NM_001080812,"Cib3, calcium and integrin binding family member 3, calcium and integrin-binding family member 3, Predicted to have calcium ion binding activity and magnesium ion binding activity. Is expressed in skeletal muscle. Orthologous to human CIB3 (calcium and integrin binding family member 3).",magnesium ion binding (GO:0000287); calcium ion binding (GO:0005509); cellular_component (GO:0005575); biological_process (GO:0008150); metal ion binding (GO:0046872),Cib3,11.202586,11.202586,0.080838156,0.86863264,0.004572695,14.050971,14.0509709,0.41170716,6.0485609,0.000669429,10.620497,10.6204971,0.61658564,7.139309,0.029793393,6.7441926,6.7441926,2.2463963,11.414544,0.018414373
CHRM3,15.1111,1.1,2.01,4.001,8.0001,7.2010839,,"[Minus], [# of exons: 5], [Gene type: NM]","chr13:10,204,003-10,360,049 chr13:9,875,859-10,202,286",NM_033269,"Chrm3, cholinergic receptor, muscarinic 3, cardiac, muscarinic acetylcholine receptor M3|AChR M3|mm3 mAChR|muscarinic acetylcholine receptor 3, Predicted to have G protein-coupled acetylcholine receptor activity; G protein-coupled serotonin receptor activity; and acetylcholine binding activity. Involved in several processes, including cholinergic synaptic transmission; positive regulation of smooth muscle contraction; and saliva secretion. Predicted to localize to several cellular components, including basal plasma membrane; glutamatergic synapse; and integral component of synaptic membrane. Is expressed in several structures, including alimentary system; central nervous system; genitourinary system; respiratory system; and sensory organ. Used to study megacystis-microcolon-intestinal hypoperistalsis syndrome. Human ortholog(s) of this gene implicated in bladder disease; chronic obstructive pulmonary disease; prune belly syndrome; and pulmonary fibrosis. Orthologous to human CHRM3 (cholinergic receptor muscarinic 3).","regulation of vascular smooth muscle contraction (GO:0003056); negative regulation of heart rate by acetylcholine (GO:0003063); G-protein coupled receptor activity (GO:0004930); G-protein coupled serotonin receptor activity (GO:0004993); protein binding (GO:0005515); endoplasmic reticulum (GO:0005783); plasma membrane (GO:0005886); integral component of plasma membrane (GO:0005887); smooth muscle contraction (GO:0006939); signal transduction (GO:0007165); G-protein coupled receptor signaling pathway (GO:0007186); G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187); adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway (GO:0007197); G-protein coupled acetylcholine receptor signaling pathway (GO:0007213); chemical synaptic transmission (GO:0007268); synaptic transmission, cholinergic (GO:0007271); basal plasma membrane (GO:0009925); membrane (GO:0016020); integral component of membrane (GO:0016021); G-protein coupled acetylcholine receptor activity (GO:0016907); calcium-mediated signaling (GO:0019722); cell junction (GO:0030054); dendrite (GO:0030425); neurotransmitter receptor activity (GO:0030594); asymmetric synapse (GO:0032279); regulation of ion transmembrane transporter activity (GO:0032412); acetylcholine binding (GO:0042166); axon terminus (GO:0043679); synapse (GO:0045202); postsynaptic membrane (GO:0045211); positive regulation of vasoconstriction (GO:0045907); positive regulation of smooth muscle contraction (GO:0045987); saliva secretion (GO:0046541); acetylcholine receptor signaling pathway (GO:0095500); glutamatergic synapse (GO:0098978); integral component of presynaptic membrane (GO:0099056); integral component of postsynaptic density membrane (GO:0099061); positive regulation of vascular smooth muscle contraction (GO:1904695)",Chrm3,15.82603,15.8260304,0.002392679,0.03478207,0.000250678,6.7539934,6.7539934,0.030529206,0.21940316,0.010813149,5.887526,5.887526,0.021265118,0.12387359,0.022973541,7.5801945,7.5801945,1.0738452,7.2010839,0.020340255
MUP21,15.1111,1.1,2.01,4.001,8.0001,1214.4294,,"[Minus], [# of exons: 6], [Gene type: NM]","chr4:61,808,866-61,811,875",NM_001009550,"Mup21, major urinary protein 21, major urinary protein 26, Predicted to have odorant binding activity. Predicted to localize to extracellular space.",odorant binding (GO:0005549); extracellular space (GO:0005615); biological_process (GO:0008150),Mup21,8.9033401,8.9033401,65.85828,512.12518,2.35E-07,8.0037133,8.0037133,55.779309,459.97768,5.41E-17,11.95857,11.9585702,97.390657,1214.4294,5.62E-13,13.242772,13.2427717,20.542026,219.97212,1.99E-11
GSTP1,15.1111,1.1,2.01,4.001,8.0001,4420.7043,,"[Minus], [# of exons: 7], [Gene type: NM]","chr19:4,035,411-4,037,912",NM_013541,"Gstp1, glutathione S-transferase, pi 1, glutathione S-transferase P 1|GST YF-YF|GST class-pi|GST-piB|Gst p-1|gst P1|preadipocyte growth factor, Exhibits JUN kinase binding activity; glutathione transferase activity; and kinase regulator activity. Involved in several processes, including negative regulation of cell population proliferation; negative regulation of intracellular signal transduction; and negative regulation of macromolecule metabolic process. Localizes to protein-containing complex. Is expressed in several structures, including alimentary system; central nervous system; genitourinary system; respiratory system; and sensory organ. Human ortholog(s) of this gene implicated in several diseases, including brain disease (multiple); carcinoma (multiple); hematologic cancer (multiple); neurodegenerative disease (multiple); and respiratory system disease (multiple). Orthologous to human GSTP1 (glutathione S-transferase pi 1).",response to reactive oxygen species (GO:0000302); negative regulation of acute inflammatory response (GO:0002674); glutathione transferase activity (GO:0004364); glutathione peroxidase activity (GO:0004602); fatty acid binding (GO:0005504); nucleus (GO:0005634); cytoplasm (GO:0005737); mitochondrion (GO:0005739); cytosol (GO:0005829); plasma membrane (GO:0005886); glutathione metabolic process (GO:0006749); JUN kinase binding (GO:0008432); transferase activity (GO:0016740); kinase regulator activity (GO:0019207); protein kinase binding (GO:0019901); negative regulation of interleukin-1 beta production (GO:0032691); negative regulation of tumor necrosis factor production (GO:0032720); regulation of stress-activated MAPK cascade (GO:0032872); negative regulation of stress-activated MAPK cascade (GO:0032873); positive regulation of superoxide anion generation (GO:0032930); protein-containing complex (GO:0032991); common myeloid progenitor cell proliferation (GO:0035726); S-nitrosoglutathione binding (GO:0035730); dinitrosyl-iron complex binding (GO:0035731); negative regulation of apoptotic process (GO:0043066); negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124); negative regulation of JUN kinase activity (GO:0043508); negative regulation of fibroblast proliferation (GO:0048147); negative regulation of nitric-oxide synthase biosynthetic process (GO:0051771); regulation of ERK1 and ERK2 cascade (GO:0070372); negative regulation of ERK1 and ERK2 cascade (GO:0070373); negative regulation of leukocyte proliferation (GO:0070664); cellular response to lipopolysaccharide (GO:0071222); negative regulation of monocyte chemotactic protein-1 production (GO:0071638); TRAF2-GSTP1 complex (GO:0097057); negative regulation of neutrophil aggregation (GO:2000429); negative regulation of peroxidase activity (GO:2000469),Gstp1,5.5662416,5.5662416,885.44919,4420.7043,3.77E-05,5.4013137,5.4013137,758.72609,4121.4564,1.39E-07,5.7640088,5.7640088,584.41304,3503.4849,2.87E-08,6.0393853,6.0393853,413.33901,2032.5964,3.71E-07
